N, model_time(days since 1970-01-01 00:00:00), SI_SSA(particle/m^3), OO_SSA(particle/m^3)
       0       18201.000      277343.      119967.
       1       18201.083      353335.      124536.
       2       18201.167      428083.      126539.
       3       18201.250      496292.      125884.
       4       18201.333      679796.      115073.
       5       18201.417      880385.      97530.4
       6       18201.500      944946.      90111.1
       7       18201.583  1.00435e+06      82827.3
       8       18201.667  1.05286e+06      76326.0
       9       18201.750  1.09079e+06      70869.4
      10       18201.833  1.11957e+06      66395.4
      11       18201.917  1.14233e+06      62659.8
      12       18202.000  1.15715e+06      59545.1
      13       18202.083  1.15784e+06      56721.8
      14       18202.167  1.13521e+06      53497.9
      15       18202.250  1.08488e+06      49374.8
      16       18202.333      844674.      35421.8
      17       18202.417      712800.      28883.3
      18       18202.500      636001.      22567.2
      19       18202.583      977063.      17483.9
      20       18202.667  1.76783e+06      17667.1
      21       18202.750  2.42496e+06      12822.5
      22       18202.833  3.22423e+06      13132.8
      23       18202.917  3.78806e+06      14772.5
      24       18203.000  4.16804e+06      16802.4
      25       18203.083  3.98982e+06      18362.8
      26       18203.167  3.15397e+06      18994.1
      27       18203.250  1.88609e+06      18547.4
      28       18203.333  1.10691e+06      16920.5
      29       18203.417      699895.      14582.7
      30       18203.500      456282.      11883.2
      31       18203.583      315089.      9493.27
      32       18203.667      264608.      8409.45
      33       18203.750      207797.      7228.03
      34       18203.833      173680.      6490.09
      35       18203.917  1.83068e+06      17200.1
      36       18204.000  1.71383e+06      14582.7
      37       18204.083  1.73878e+06      12461.3
      38       18204.167  1.84843e+06      11456.1
      39       18204.250  2.02216e+06      12277.5
      40       18204.333  2.28209e+06      15033.8
      41       18204.417  2.61308e+06      18839.6
      42       18204.500  2.96824e+06      22274.8
      43       18204.583  3.87213e+06      26324.8
      44       18204.667  4.60738e+06      28369.3
      45       18204.750  5.34308e+06      29612.1
      46       18204.833  5.87255e+06      30371.1
      47       18204.917  5.96513e+06      31091.0
      48       18205.000  5.91344e+06      31643.1
      49       18205.083  5.89169e+06      31692.5
      50       18205.167  5.82684e+06      31397.0
      51       18205.250  5.68104e+06      30825.7
