N, Model_time(days since 1970-01-01 00:00:00), SI_SSA(particle/m^3), OO_SSA(particle/m^3)
       0       18353.000  6.44268e+06      20492.2
       1       18353.083  9.20289e+06      23302.0
       2       18353.167  1.34377e+07      27704.0
       3       18353.250  1.67102e+07      29364.1
       4       18353.333  1.74529e+07      29772.2
       5       18353.417  1.34466e+07      24402.3
       6       18353.500  1.01648e+07      21510.4
       7       18353.583  7.62257e+06      19807.0
       8       18353.667  5.25772e+06      17057.7
       9       18353.750  3.27264e+06      13567.7
      10       18353.833  2.37776e+06      11995.0
      11       18353.917  1.79083e+06      10305.1
      12       18354.000  1.82709e+06      9230.88
      13       18354.083  1.93294e+06      9225.69
      14       18354.167  2.29986e+06      9388.10
      15       18354.250  2.93423e+06      9447.92
      16       18354.333  3.59887e+06      9170.17
      17       18354.417  3.95479e+06      8667.77
      18       18354.500  3.82379e+06      8034.44
      19       18354.583  3.03503e+06      6634.50
      20       18354.667  2.44617e+06      5761.08
      21       18354.750  2.19936e+06      5478.11
      22       18354.833  2.30091e+06      5761.10
      23       18354.917  2.63461e+06      6488.03
      24       18355.000  3.06825e+06      7515.34
      25       18355.083  3.40798e+06      8336.77
      26       18355.167  3.67645e+06      8887.44
      27       18355.250  3.82407e+06      9117.54
      28       18355.333  4.21929e+06      9815.62
      29       18355.417  4.73496e+06      10531.4
      30       18355.500  5.19499e+06      11592.2
      31       18355.583  5.73350e+06      15385.9
      32       18355.667  5.49651e+06      20427.5
      33       18355.750  4.79336e+06      24117.5
      34       18355.833  4.28392e+06      25661.4
      35       18355.917  3.96914e+06      24850.9
      36       18356.000  3.86150e+06      23437.5
      37       18356.083  3.95416e+06      21824.7
      38       18356.167  4.46302e+06      20307.0
      39       18356.250  5.34375e+06      18774.7
      40       18356.333  6.72199e+06      18343.1
      41       18356.417  8.43488e+06      19404.2
      42       18356.500  1.00522e+07      21453.4
      43       18356.583  1.07915e+07      23012.2
      44       18356.667  1.05749e+07      23659.5
      45       18356.750  9.84857e+06      23776.4
      46       18356.833  8.86084e+06      23272.7
      47       18356.917  7.91377e+06      22738.2
      48       18357.000  7.11583e+06      22466.5
      49       18357.083  6.31403e+06      21622.4
      50       18357.167  5.75694e+06      20716.1
      51       18357.250  5.26476e+06      19467.6
      52       18357.333  4.56245e+06      17930.4
      53       18357.417  3.58723e+06      16559.6
      54       18357.500  2.46776e+06      15376.2
      55       18357.583  1.17839e+06      11383.0
      56       18357.667      469056.      7954.35
      57       18357.750      179067.      5490.11
      58       18357.833      97244.8      3747.77
      59       18357.917      120936.      3309.23
      60       18358.000      213838.      4665.89
      61       18358.083      395201.      8029.73
      62       18358.167      667067.      11598.9
      63       18358.250      993630.      13727.3
      64       18358.333  1.39903e+06      15766.2
      65       18358.417  1.69472e+06      16658.5
      66       18358.500  1.82825e+06      16498.9
      67       18358.583  1.72027e+06      14512.1
      68       18358.667  1.56018e+06      12060.2
      69       18358.750  1.41649e+06      9572.40
      70       18358.833  1.37478e+06      7647.78
      71       18358.917  1.36232e+06      5877.04
      72       18359.000  1.38515e+06      4516.23
      73       18359.083  1.44324e+06      3649.70
      74       18359.167  1.47210e+06      3154.96
      75       18359.250  1.45720e+06      2955.54
      76       18359.333  1.42737e+06      3074.00
      77       18359.417  1.34326e+06      3325.52
      78       18359.500  1.22623e+06      3637.13
      79       18359.583  1.17077e+06      4133.38
      80       18359.667  1.09118e+06      4604.47
      81       18359.750      999290.      4982.64
      82       18359.833      895367.      5161.29
      83       18359.917      774979.      5073.23
      84       18360.000      647344.      4836.03
      85       18360.083      499222.      4435.71
      86       18360.167      380590.      4312.07
      87       18360.250      298007.      4540.10
      88       18360.333      237510.      4994.73
      89       18360.417      191403.      5506.56
      90       18360.500      154275.      5808.13
      91       18360.583      147145.      6112.72
      92       18360.667      217589.      6894.89
      93       18360.750      422877.      9163.78
      94       18360.833      726468.      12961.8
      95       18360.917      990296.      16589.7
      96       18361.000  1.12071e+06      18351.4
      97       18361.083  1.13540e+06      18228.9
      98       18361.167  1.03913e+06      16154.0
      99       18361.250      891050.      13252.1
     100       18361.333      735122.      10541.6
     101       18361.417      564402.      8110.16
     102       18361.500      409482.      6218.11
     103       18361.583      293994.      4813.29
     104       18361.667      215918.      3851.06
     105       18361.750      158389.      3168.41
     106       18361.833      111799.      2674.28
