N, Model_time(days since 1970-01-01 00:00:00), SI_SSA(particle/m^3), OO_SSA(particle/m^3)
     146       18334.167  1.21194e+07      29016.2
     147       18334.250  1.17318e+07      26744.5
     148       18334.333  1.13021e+07      25113.9
     149       18334.417  1.07587e+07      25396.8
     150       18334.500  9.81712e+06      28714.9
     151       18334.583  8.83494e+06      32096.3
     152       18334.667  7.94005e+06      34999.5
     153       18334.750  7.30557e+06      37911.8
     154       18334.833  7.21438e+06      36837.6
     155       18334.917  7.39745e+06      36870.4
     156       18335.000  7.54838e+06      35094.8
     157       18335.083  7.79605e+06      32664.9
     158       18335.167  8.00286e+06      29006.9
     159       18335.250  7.93982e+06      24852.7
     160       18335.333  7.71757e+06      21408.0
     161       18335.417  7.73927e+06      19132.5
     162       18335.500  8.18045e+06      20740.4
     163       18335.583  8.84163e+06      28649.0
     164       18335.667  9.02020e+06      35249.1
     165       18335.750  8.58034e+06      34414.3
     166       18335.833  7.83503e+06      30250.9
     167       18335.917  7.02895e+06      26451.0
     168       18336.000  6.39860e+06      23597.3
     169       18336.083  5.74904e+06      20609.6
     170       18336.167  5.71842e+06      18948.9
     171       18336.250  6.53856e+06      19023.6
     172       18336.333  8.77335e+06      21248.6
     173       18336.417  1.27233e+07      24962.4
     174       18336.500  1.53242e+07      27464.3
     175       18336.583  1.63698e+07      29212.2
     176       18336.667  1.47805e+07      27977.7
     177       18336.750  1.21494e+07      24708.4
     178       18336.833  1.04977e+07      22525.3
     179       18336.917  9.31716e+06      21124.5
     180       18337.000  8.26359e+06      20080.4
     181       18337.083  7.27008e+06      18976.1
     182       18337.167  6.50013e+06      17903.9
     183       18337.250  5.99158e+06      17005.3
     184       18337.333  5.50693e+06      15950.7
     185       18337.417  5.17015e+06      15115.8
     186       18337.500  4.95134e+06      14485.3
     187       18337.583  4.75883e+06      13977.3
     188       18337.667  4.62227e+06      13534.7
     189       18337.750  4.67928e+06      13022.2
     190       18337.833  4.47635e+06      12476.3
     191       18337.917  4.36098e+06      12218.3
     192       18338.000  4.28432e+06      12002.9
     193       18338.083  4.06870e+06      11418.7
     194       18338.167  3.83024e+06      10948.7
     195       18338.250  3.61199e+06      10600.9
     196       18338.333  3.44682e+06      10345.7
     197       18338.417  3.33457e+06      10200.6
     198       18338.500  3.26910e+06      9950.86
     199       18338.583  3.20739e+06      9220.93
     200       18338.667  3.19976e+06      8098.68
     201       18338.750  3.26116e+06      6805.48
     202       18338.833  3.42860e+06      5648.69
     203       18338.917  3.66699e+06      5066.79
     204       18339.000  4.00527e+06      5142.64
     205       18339.083  4.43119e+06      5684.39
     206       18339.167  4.84117e+06      6534.87
     207       18339.250  5.13857e+06      7145.48
     208       18339.333  5.37843e+06      7424.99
     209       18339.417  5.70319e+06      7638.55
     210       18339.500  5.94849e+06      8043.85
     211       18339.583  6.20879e+06      8443.39
     212       18339.667  6.28091e+06      8644.27
     213       18339.750  6.71548e+06      8966.06
     214       18339.833  7.71362e+06      8998.27
     215       18339.917  9.10977e+06      9137.16
     216       18340.000  9.76892e+06      8951.16
     217       18340.083  9.46568e+06      8479.83
     218       18340.167  8.73520e+06      8667.69
     219       18340.250  7.54937e+06      10759.8
     220       18340.333  6.53584e+06      12558.1
     221       18340.417  5.81968e+06      12167.5
     222       18340.500  5.85453e+06      11141.0
     223       18340.583  6.89953e+06      11081.6
     224       18340.667  8.39645e+06      11774.4
     224       18340.667  8.93083e+06      13596.3
     225       18340.750  9.06426e+06      11827.5
     225       18340.750  9.70595e+06      15012.2
     226       18340.833  1.05958e+07      13081.9
     226       18340.833  1.06395e+07      17016.1
     227       18340.917  1.10482e+07      18502.7
     228       18341.000  1.14368e+07      19714.9
     229       18341.083  1.10365e+07      20112.0
     230       18341.167  9.53737e+06      18939.9
     231       18341.250  8.51404e+06      17657.3
     232       18341.333  8.05493e+06      16426.7
     233       18341.417  7.99941e+06      15149.9
     234       18341.500  8.05374e+06      13758.8
     235       18341.583  7.90383e+06      12386.7
     236       18341.667  7.51916e+06      11404.8
     237       18341.750  6.96662e+06      10838.6
     238       18341.833  6.50316e+06      11325.7
     239       18341.917  5.86072e+06      12606.6
     240       18342.000  5.18477e+06      14459.3
     241       18342.083  4.40405e+06      15984.6
     242       18342.167  3.69333e+06      17108.4
     243       18342.250  3.05440e+06      17690.4
     244       18342.333  2.41936e+06      17380.2
     245       18342.417  1.91034e+06      17090.6
     246       18342.500  1.48564e+06      16872.2
     247       18342.583  1.15677e+06      17063.1
     248       18342.667      888822.      17375.0
     249       18342.750      683023.      17315.7
     250       18342.833      524983.      16096.4
     251       18342.917      463437.      15125.4
     252       18343.000      375621.      14403.9
     253       18343.083      312270.      14415.0
     254       18343.167      266615.      16397.5
     255       18343.250      233398.      18281.0
     256       18343.333      212183.      17690.8
     257       18343.417      198677.      16429.8
     258       18343.500      188451.      15284.8
     259       18343.583      184433.      15643.5
     260       18343.667      192790.      18021.1
     261       18343.750      227283.      19469.5
     262       18343.833      276216.      21425.3
     263       18343.917      340268.      23148.5
     264       18344.000      429593.      24578.4
     265       18344.083      543768.      25795.2
     266       18344.167      650914.      26298.7
     267       18344.250      724698.      26069.2
     268       18344.333      732551.      24678.0
     269       18344.417      679792.      22375.6
     270       18344.500      592466.      19673.0
     271       18344.583      499570.      17076.6
     272       18344.667      411193.      14696.6
     273       18344.750      331411.      12495.8
     274       18344.833      263932.      10666.1
     275       18344.917      211274.      9607.15
     276       18345.000      168477.      9517.94
     277       18345.083      137704.      9514.23
     278       18345.167      120801.      9720.03
     279       18345.250      132339.      9868.56
     280       18345.333      177413.      12441.8
     281       18345.417      322713.      16712.6
     282       18345.500      466227.      17914.2
     283       18345.583      590255.      17118.9
     284       18345.667      949766.      15789.4
     285       18345.750  1.54924e+06      15603.6
     286       18345.833  2.09452e+06      17096.4
     287       18345.917  2.36966e+06      19118.6
     288       18346.000  2.45844e+06      20699.7
     289       18346.083  2.82038e+06      22149.1
     290       18346.167  3.58047e+06      23895.9
     291       18346.250  4.52112e+06      25348.1
     292       18346.333  5.28208e+06      25864.8
     293       18346.417  5.71806e+06      26330.1
     294       18346.500  5.94281e+06      27067.0
     295       18346.583  5.59570e+06      27071.8
     296       18346.667  4.65457e+06      25254.3
     297       18346.750  3.81060e+06      22165.0
     298       18346.833  3.33479e+06      19091.6
     299       18346.917  3.06895e+06      16944.1
     300       18347.000  2.88354e+06      15912.7
     301       18347.083  2.70011e+06      16087.2
     302       18347.167  2.47717e+06      17761.7
     303       18347.250  2.20288e+06      21088.4
     304       18347.333  1.95131e+06      26169.2
     305       18347.417  1.87913e+06      31534.7
     306       18347.500  2.10624e+06      34474.6
     307       18347.583  2.59119e+06      33717.1
     308       18347.667  3.07177e+06      30358.3
     309       18347.750  3.31386e+06      25730.4
     310       18347.833  3.32753e+06      21004.9
     311       18347.917  3.52470e+06      17211.3
     312       18348.000  4.01204e+06      14697.2
     313       18348.083  4.42780e+06      13005.8
     314       18348.167  4.63262e+06      11808.3
     315       18348.250  4.54238e+06      11499.9
     316       18348.333  4.45158e+06      12485.7
     317       18348.417  4.38240e+06      14054.5
     318       18348.500  4.26764e+06      16432.6
     319       18348.583  3.95238e+06      20147.2
     320       18348.667  3.72973e+06      26036.2
     321       18348.750  3.69285e+06      33152.7
     322       18348.833  3.43366e+06      36301.7
     323       18348.917  3.35881e+06      36894.2
     324       18349.000  3.46854e+06      36056.1
     325       18349.083  3.72176e+06      37484.7
     326       18349.167  3.98701e+06      42375.5
     327       18349.250  4.20780e+06      48467.0
     328       18349.333  4.39719e+06      53448.0
     329       18349.417  4.44959e+06      55071.1
     330       18349.500  4.35894e+06      53812.9
     331       18349.583  4.18980e+06      50494.9
     332       18349.667  4.06945e+06      47327.9
     333       18349.750  3.95474e+06      44406.6
     334       18349.833  4.02539e+06      43864.7
     335       18349.917  4.04728e+06      42945.9
     336       18350.000  4.03271e+06      41993.0
     337       18350.083  4.01182e+06      41263.1
     338       18350.167  3.96447e+06      39962.3
     339       18350.250  3.96224e+06      38229.5
     340       18350.333  4.02480e+06      36014.1
     341       18350.417  4.22133e+06      34460.5
     342       18350.500  4.41778e+06      32790.4
     343       18350.583  4.50991e+06      30494.9
     344       18350.667  4.54222e+06      28138.5
     345       18350.750  4.55512e+06      26171.8
     346       18350.833  4.43336e+06      24436.1
     347       18350.917  4.24435e+06      22946.3
     348       18351.000  3.70206e+06      20708.1
     349       18351.083  3.15434e+06      18895.8
     350       18351.167  2.70259e+06      17825.0
     351       18351.250  2.30347e+06      17039.9
     352       18351.333  2.03121e+06      16832.4
     353       18351.417  1.72708e+06      15947.1
     354       18351.500  1.40760e+06      14259.9
     355       18351.583  1.15476e+06      12701.3
