N, Model_time(days since 1970-01-01 00:00:00), SI_SSA(particle/m^3), OO_SSA(particle/m^3)
       0       18293.000  1.10144e+06      61031.4
       1       18293.083      886273.      47151.5
       2       18293.167      539698.      30715.6
       3       18293.250      530565.      16333.3
       4       18293.333  2.05664e+06      9539.95
       5       18293.417  6.04500e+06      9171.20
       6       18293.500  1.08645e+07      12588.9
       7       18293.583  1.26726e+07      14378.3
       8       18293.667  9.58546e+06      12792.6
       9       18293.750  6.26903e+06      10683.2
      10       18293.833  3.61020e+06      8727.64
      11       18293.917  2.20698e+06      7302.40
      12       18294.000  1.45435e+06      6301.53
      13       18294.083  1.07660e+06      6158.19
      14       18294.167      878507.      7567.39
      15       18294.250      814850.      9510.31
      16       18294.333      785887.      9471.78
      17       18294.417      740067.      9261.44
      18       18294.500      710756.      9471.61
      19       18294.583      696422.      9790.31
      20       18294.667      680902.      11138.6
      21       18294.750      622864.      16361.0
      22       18294.833      755223.      27550.1
      23       18294.917  1.16478e+06      55458.8
      24       18295.000  1.99124e+06      95272.1
      25       18295.083  3.01833e+06      119387.
      26       18295.167  4.34355e+06      120305.
      27       18295.250  5.85507e+06      102514.
      28       18295.333  7.77626e+06      86643.8
      29       18295.417  9.66051e+06      76515.7
      30       18295.500  1.11394e+07      70199.6
      31       18295.583  1.28476e+07      69028.8
      32       18295.667  1.38069e+07      64864.2
      33       18295.750  1.42648e+07      59121.7
      34       18295.833  1.46292e+07      53972.3
      35       18295.917  1.47652e+07      50220.2
      36       18296.000  1.51517e+07      46992.7
      37       18296.083  1.54571e+07      44565.7
      38       18296.167  1.53694e+07      41898.1
      39       18296.250  1.47548e+07      38887.3
      40       18296.333  1.36222e+07      35653.8
      41       18296.417  1.20765e+07      32372.5
      42       18296.500  1.03393e+07      29748.5
      43       18296.583  8.45382e+06      28697.3
      44       18296.667  6.51421e+06      29467.2
      45       18296.750  4.80879e+06      31667.3
      46       18296.833  3.47484e+06      35265.0
      47       18296.917  2.52262e+06      40199.4
      48       18297.000  1.87916e+06      45037.7
      49       18297.083  1.44138e+06      47740.6
      50       18297.167  1.26164e+06      47226.9
      51       18297.250  1.55625e+06      43784.6
      52       18297.333  1.81762e+06      39108.9
      53       18297.417  2.05264e+06      35323.9
      54       18297.500  2.34645e+06      33108.1
      55       18297.583  2.54242e+06      32213.7
      56       18297.667  2.54848e+06      33670.9
      57       18297.750  2.61754e+06      36866.1
      58       18297.833  2.63283e+06      40056.2
      59       18297.917  2.56454e+06      41466.2
      60       18298.000  2.49441e+06      41648.8
      61       18298.083  2.48256e+06      41648.2
