N, Model_time(days since 1970-01-01 00:00:00), SI_SSA(particle/m^3), OO_SSA(particle/m^3)
       0       18383.000      110449.      7016.53
       1       18383.083      117729.      7496.21
       2       18383.167      122267.      7887.53
       3       18383.250      123343.      8151.85
       4       18383.333      121658.      8123.36
       5       18383.417      118738.      7845.63
       6       18383.500      115659.      7583.44
       7       18383.583      113172.      7372.37
       8       18383.667      111960.      7186.13
       9       18383.750      112130.      7064.17
      10       18383.833      114456.      7082.09
      11       18383.917      118393.      7186.03
      12       18384.000      123224.      7324.78
      13       18384.083      128854.      7492.74
      14       18384.167      134842.      7656.93
      15       18384.250      140639.      7832.63
      16       18384.333      142165.      7914.95
      17       18384.417      138590.      8008.50
      18       18384.500      127320.      8021.06
      19       18384.583      108758.      7759.02
      20       18384.667      87641.9      7195.43
      21       18384.750      68935.1      6458.63
      22       18384.833      54353.5      5665.35
      23       18384.917      45389.9      5117.63
      24       18385.000      40388.3      4809.43
      25       18385.083      39067.0      4729.86
      26       18385.167      40607.0      4757.64
      27       18385.250      44845.7      4875.64
      28       18385.333      51343.5      5122.74
      29       18385.417      57243.2      5339.62
      30       18385.500      62621.7      5555.54
      31       18385.583      68818.9      5815.48
      32       18385.667      74896.2      6075.53
      33       18385.750      80827.7      6348.67
      34       18385.833      85302.3      6614.07
      35       18385.917      87908.2      6892.43
      36       18386.000      88164.4      7199.14
      37       18386.083      85859.4      7507.15
      38       18386.167      81797.5      7477.43
      39       18386.250      78219.5      7743.95
      40       18386.333      75050.0      8011.56
      41       18386.417      72117.7      8294.87
      42       18386.500      69193.5      8573.72
      43       18386.583      66634.9      8993.65
      44       18386.667      64437.0      9732.00
      45       18386.750      62407.9      10919.3
      46       18386.833      60522.2      12291.4
      47       18386.917      58587.5      13146.2
      48       18387.000      57270.1      13262.5
      49       18387.083      54898.6      13096.2
      50       18387.167      55319.7      13149.9
      51       18387.250      55981.6      13988.6
      52       18387.333      56079.0      15840.8
      53       18387.417      54994.1      18460.7
      54       18387.500      52569.5      21162.8
      55       18387.583      49454.7      23665.5
      56       18387.667      46133.8      25764.5
      57       18387.750      42994.7      27211.6
      58       18387.833      40405.9      28009.9
      59       18387.917      38320.1      28343.9
      60       18388.000      36611.5      28373.5
      61       18388.083      35141.2      28534.3
      62       18388.167      33819.9      29248.0
      63       18388.250      33534.9      30909.2
      64       18388.333      36233.6      33913.9
      65       18388.417      43396.1      38010.3
      66       18388.500      55315.9      42816.4
      67       18388.583      71555.3      47900.1
      68       18388.667      91437.3      53207.9
      69       18388.750      113640.      57586.8
      70       18388.833      134458.      60685.0
      71       18388.917      152027.      63562.1
      72       18389.000      164173.      67094.2
      73       18389.083      175005.      72110.1
      74       18389.167      194434.      78364.5
      75       18389.250      289698.      83328.8
      76       18389.333      778284.      83930.7
      77       18389.417  1.91378e+06      79698.6
      78       18389.500  3.64760e+06      73156.1
