0.183996976036564,0.0903871602413017,216.696638832814,89.816320783297
0.0482691886669764,0.0896742089158095,112.205776924975,143.747199974243
0.0131144475281874,0.00855980301920247,73.7297830469142,30.6102331618157
0.000550843501889505,0.103513417896155,3.74123305136415,500.219129679656
3.19403666851972e-25,0.0277374238667593,5.14308128661494e-22,1395.09448429334
2.87543941472811e-25,0.013836524859947,2.76987163447707e-22,1658.38958391233
4.16303593360022e-26,0.0212223660769169,5.87331556397286e-24,1735.72473647217
2.81428100089859e-25,0.0209204737336023,5.85667350188083e-22,1334.62048694621
8.71384729199927e-24,2.56876738229038,7.68589315561074e-21,210.884559204472
7.30983589313308e-22,62.2784623651839,5.78519164719336e-21,3971.53052808432
