12.1045454954801,10.5408781077144,3224.60581839111,2988.56777614761
10.0250268521616,9.09223251452454,2346.91144391091,2482.77786755597
8.38483288316934,8.07506436176764,1628.54510351652,1883.33545523182
6.84950230568642,7.41114527967168,1260.63870027128,1467.4504025876
6.73220664259559,7.48256563085718,1233.65601621625,1395.28983053213
6.70284891985097,7.52724198653831,1224.02566860933,1440.87012468897
6.67156925389433,7.18843548016857,1207.52694230501,1524.38511427438
6.60651730982139,7.75216130679251,1128.11239791349,1662.34441393694
4.9062421143571,9.26927651620891,810.586970233481,1693.40698367368
2.37835687874676,11.1964507933508,358.559055023973,1663.90907643766
